00.00.00,0,0,257.53
00.00.00,0,0,606.96
00.00.00,0,0,122.71
00.00.00,0,0,122.7
17:40:52,26.778137,80.882487,99.24
17:40:53,26.778137,80.882488,122.29
17:40:53,26.778137,80.882488,78.9
17:40:55,26.778138,80.882488,78.73
17:40:56,26.778138,80.882489,171.23
17:40:57,26.778138,80.882490,929.7
17:40:58,26.778138,80.882492,122.74
17:40:58,26.778138,80.882492,74.62
17:41:00,26.778138,80.882492,371.19
17:41:00,26.778138,80.882492,78.73
17:41:00,26.778138,80.882492,79.22
17:41:03,26.778138,80.882493,122.41
17:41:03,26.778138,80.882493,122.24
17:41:05,26.778139,80.882494,78.96
17:41:05,26.778139,80.882494,78.89
17:41:08,26.778139,80.882495,121.11
17:41:08,26.778139,80.882495,78.59
17:41:10,26.778139,80.882498,254.54
17:41:11,26.778139,80.882505,481.29
17:41:11,26.778139,80.882507,120.64
17:41:12,26.778139,80.882508,78.58
17:41:14,26.778140,80.882510,166.45
17:41:15,26.778140,80.882511,172.6
17:41:15,26.778140,80.882512,123.13
17:41:17,26.778140,80.882513,444.59
17:41:18,26.778140,80.882513,78.8
17:41:18,26.778140,80.882513,122.31
17:41:20,26.778140,80.882514,166.1
17:41:20,26.778140,80.882514,78.85
17:41:22,26.778141,80.882515,122.74
17:41:23,26.778141,80.882516,78.69
17:41:23,26.778141,80.882516,123.08
17:41:25,26.778141,80.882517,121.12
17:41:27,26.778141,80.882520,631.3
17:41:27,26.778141,80.882522,78.82
17:41:28,26.778141,80.882526,166.46
17:41:28,26.778141,80.882526,166.17
17:41:30,26.778141,80.882527,167.88
17:41:30,26.778141,80.882527,78.58
17:41:32,26.778141,80.882532,78.75
17:41:33,26.778141,80.882533,78.81
17:41:33,26.778141,80.882533,78.82
17:41:35,26.778142,80.882534,78.66
17:41:36,26.778142,80.882535,121.88
17:41:37,26.778142,80.882539,255.22
17:41:38,26.778142,80.882542,78.58
17:41:39,26.778141,80.882546,914.61
17:41:40,26.778141,80.882548,108.33
17:41:41,26.778142,80.882549,78.64
17:41:42,26.778142,80.882551,78.64
17:41:43,26.778142,80.882551,122.38
17:41:44,26.778142,80.882551,79.07
17:41:45,26.778142,80.882552,78.8
17:41:46,26.778142,80.882554,351.9
17:41:48,26.778143,80.882555,78.25
17:41:48,26.778143,80.882555,522.08
17:41:48,26.778143,80.882555,78.78
17:41:50,26.778143,80.882555,121.87
17:41:50,26.778143,80.882555,80.22
17:41:50,26.778143,80.882555,168.97
17:41:53,26.778143,80.882556,78.88
17:41:55,26.778143,80.882557,77.48
17:41:55,26.778143,80.882557,78.84
17:41:55,26.778143,80.882557,76.99
17:41:58,26.778143,80.882559,122.06
17:41:58,26.778143,80.882559,124.0
17:42:00,26.778144,80.882561,123.59
17:42:00,26.778144,80.882562,174.34
17:42:01,26.778144,80.882562,78.69
17:42:02,26.778144,80.882561,78.8
17:42:04,26.778145,80.882561,690.21
17:42:04,26.778145,80.882560,108.13
17:42:06,26.778145,80.882559,79.01
17:42:07,26.778146,80.882559,610.67
17:42:07,26.778146,80.882559,79.51
17:42:09,26.778146,80.882560,126.11
17:42:09,26.778146,80.882560,255.94
17:42:11,26.778146,80.882561,122.25
17:42:11,26.778146,80.882561,78.58
17:42:13,26.778146,80.882562,78.71
17:42:14,26.778146,80.882564,123.17
17:42:15,26.778146,80.882567,78.77
17:42:15,26.778146,80.882567,78.85
17:42:17,26.778146,80.882568,197.46
17:42:18,26.778147,80.882569,78.8
17:42:19,26.778147,80.882569,166.89
17:42:20,26.778147,80.882569,78.76
17:42:21,26.778147,80.882569,258.98
17:42:21,26.778148,80.882568,667.25
17:42:22,26.778148,80.882567,78.76
17:42:24,26.778149,80.882566,74.27
17:42:25,26.778150,80.882564,78.76
17:42:26,26.778150,80.882565,166.4
17:42:27,26.778150,80.882566,2374.49
17:42:27,26.778150,80.882566,122.29
17:42:29,26.778150,80.882568,168.82
17:42:29,26.778150,80.882568,559.05
17:42:30,26.778150,80.882569,78.83
17:42:32,26.778150,80.882570,122.28
17:42:32,26.778150,80.882570,78.75
17:42:34,26.778150,80.882575,78.77
17:42:34,26.778150,80.882575,431.83
17:42:36,26.778150,80.882577,78.73
17:42:37,26.778150,80.882576,78.78
17:42:37,26.778150,80.882576,78.61
17:42:39,26.778151,80.882575,167.44
17:42:39,26.778151,80.882575,121.45
17:42:39,26.778151,80.882575,166.78
17:42:39,26.778151,80.882575,267.38
17:42:39,26.778151,80.882575,78.63
17:42:39,26.778151,80.882575,122.28
17:42:45,26.778151,80.882574,78.64
